dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Synthetic_03992,generated,psychiatry,MD,5,2013,3,44.99,0.3006,9.44,0.059,0.328,1262,Generated based on literature patterns,1.6666666666666667,252.4,7.140453043101158,2.23606797749979,moderate
Synthetic_03993,generated,immunology,OR,7,2010,11,32.58,0.21,16.14,0.699,0.344,561,Generated based on literature patterns,0.6363636363636364,80.14285714285714,6.329720905522696,2.6457513110645907,moderate
Synthetic_03994,generated,dermatology,SMD,5,2009,4,78.75,0.2826,17.7,0.183,0.644,194,Generated based on literature patterns,1.25,38.8,5.267858159063328,2.23606797749979,high
Synthetic_03995,generated,oncology,OR,14,2009,6,64.3,0.2375,35.77,0.733,0.202,3896,Generated based on literature patterns,2.3333333333333335,278.2857142857143,8.267705664762426,3.7416573867739413,substantial
Synthetic_03996,generated,psychiatry,OR,14,2023,16,66.7,0.1419,49.56,0.852,0.073,16032,Generated based on literature patterns,0.875,1145.142857142857,9.68234200388459,3.7416573867739413,substantial
Synthetic_03997,generated,dermatology,HR,7,2017,4,79.62,0.1582,33.27,0.645,0.143,3339,Generated based on literature patterns,1.75,477.0,8.113426639943654,2.6457513110645907,high
Synthetic_03998,generated,immunology,HR,5,1999,8,33.11,0.0712,9.12,1.155,0.044,67345,Generated based on literature patterns,0.625,13469.0,11.117583940032915,2.23606797749979,moderate
Synthetic_03999,generated,neurology,HR,14,2011,3,41.36,0.2106,12.76,0.941,0.148,1705,Generated based on literature patterns,4.666666666666667,121.78571428571429,7.4413203897176174,3.7416573867739413,moderate
Synthetic_04000,generated,ophthalmology,COR,7,2012,3,30.76,0.3976,3.9,-0.089,0.239,580,Generated based on literature patterns,2.3333333333333335,82.85714285714286,6.363028103540465,2.6457513110645907,moderate
Synthetic_04001,generated,endocrinology,RR,21,2018,21,63.75,0.1443,32.03,0.838,0.119,1953,Generated based on literature patterns,1.0,93.0,7.577121930876679,4.58257569495584,substantial
Synthetic_04002,generated,oncology,RR,17,2004,7,71.14,0.1785,43.96,0.409,0.588,100,Generated based on literature patterns,2.4285714285714284,5.882352941176471,4.605170185988092,4.123105625617661,substantial
Synthetic_04003,generated,infectious_disease,SMD,9,2015,5,66.01,0.3804,22.03,0.157,0.11,3017,Generated based on literature patterns,1.8,335.22222222222223,8.012018239159062,3.0,substantial
Synthetic_04004,generated,urology,COR,12,2012,3,29.69,0.3965,11.74,-0.239,0.102,1664,Generated based on literature patterns,4.0,138.66666666666666,7.416979621381154,3.4641016151377544,moderate
Synthetic_04005,generated,oncology,HR,19,2003,3,3.16,0.014,16.37,0.567,0.078,2150,Generated based on literature patterns,6.333333333333333,113.15789473684211,7.673223121121708,4.358898943540674,low
Synthetic_04006,generated,gastroenterology,RR,12,2009,8,33.16,0.1155,16.42,0.902,0.308,681,Generated based on literature patterns,1.5,56.75,6.523562306149512,3.4641016151377544,moderate
Synthetic_04007,generated,infectious_disease,SMD,15,2026,5,4.71,0.0441,9.37,1.16,0.119,2058,Generated based on literature patterns,3.0,137.2,7.629489916393995,3.872983346207417,low
Synthetic_04008,generated,rheumatology,OR,5,2014,10,63.51,0.272,10.49,0.484,0.184,2430,Generated based on literature patterns,0.5,486.0,7.795646536334594,2.23606797749979,substantial
Synthetic_04009,generated,nephrology,HR,10,2012,5,3.77,0.0166,13.22,1.196,0.151,747,Generated based on literature patterns,2.0,74.7,6.616065185132817,3.1622776601683795,low
Synthetic_04010,generated,urology,MD,23,2016,5,63.88,1.5299,62.17,-1.915,0.069,6943,Generated based on literature patterns,4.6,301.8695652173913,8.845489236753274,4.795831523312719,substantial
Synthetic_04011,generated,nephrology,SMD,8,2011,14,30.64,0.1139,14.5,0.261,0.158,9951,Generated based on literature patterns,0.5714285714285714,1243.875,9.205428327615163,2.8284271247461903,moderate
Synthetic_04012,generated,oncology,RR,9,2013,26,84.97,0.2592,67.25,0.882,0.355,1068,Generated based on literature patterns,0.34615384615384615,118.66666666666667,6.97354301952014,3.0,high
Synthetic_04013,generated,cardiology,COR,22,2019,8,54.2,1.9295,58.09,-0.063,0.133,2963,Generated based on literature patterns,2.75,134.6818181818182,7.993957547573565,4.69041575982343,substantial
Synthetic_04014,generated,oncology,MD,37,2021,5,5.69,0.1616,41.68,2.719,0.062,9040,Generated based on literature patterns,7.4,244.32432432432432,9.109414453386222,6.082762530298219,low
Synthetic_04015,generated,urology,OR,25,2010,17,76.93,0.2382,132.85,1.721,0.922,102,Generated based on literature patterns,1.4705882352941178,4.08,4.624972813284271,5.0,high
Synthetic_04016,generated,rheumatology,COR,8,2010,5,37.58,0.4676,6.17,0.404,0.148,1709,Generated based on literature patterns,1.6,213.625,7.443663683115591,2.8284271247461903,moderate
Synthetic_04017,generated,ophthalmology,MD,10,2013,6,31.01,0.2346,13.91,-0.002,0.087,9671,Generated based on literature patterns,1.6666666666666667,967.1,9.176886995716963,3.1622776601683795,moderate
Synthetic_04018,generated,ophthalmology,OR,21,2004,3,0.49,0.0103,17.46,1.076,0.056,7615,Generated based on literature patterns,7.0,362.6190476190476,8.937875265329263,4.58257569495584,low
Synthetic_04019,generated,rheumatology,RR,12,2018,7,5.0,0.0178,6.73,0.783,0.084,2929,Generated based on literature patterns,1.7142857142857142,244.08333333333334,7.982416346827733,3.4641016151377544,low
Synthetic_04020,generated,urology,OR,11,2011,7,91.72,0.2764,116.26,0.729,0.118,7283,Generated based on literature patterns,1.5714285714285714,662.0909090909091,8.893298144217916,3.3166247903554,high
Synthetic_04021,generated,pulmonology,COR,6,2013,4,12.24,0.2194,9.04,0.055,0.271,285,Generated based on literature patterns,1.5,47.5,5.652489180268651,2.449489742783178,low
Synthetic_04022,generated,dermatology,HR,16,2005,9,63.91,0.5732,30.14,0.301,0.097,4168,Generated based on literature patterns,1.7777777777777777,260.5,8.335191583433202,4.0,substantial
Synthetic_04023,generated,urology,SMD,8,2019,10,44.12,0.2406,17.82,0.605,0.025,19740,Generated based on literature patterns,0.8,2467.5,9.890402312987472,2.8284271247461903,moderate
Synthetic_04024,generated,endocrinology,HR,32,2013,12,1.66,0.0138,32.58,0.557,0.029,17535,Generated based on literature patterns,2.6666666666666665,547.96875,9.771954162574279,5.656854249492381,low
Synthetic_04025,generated,pulmonology,HR,11,2019,14,65.32,0.3184,33.59,1.037,0.833,155,Generated based on literature patterns,0.7857142857142857,14.090909090909092,5.043425116919247,3.3166247903554,substantial
Synthetic_04026,generated,pulmonology,SMD,9,2008,5,80.93,0.6389,54.5,0.491,0.271,2155,Generated based on literature patterns,1.8,239.44444444444446,7.675546002537848,3.0,high
Synthetic_04027,generated,oncology,COR,10,2022,11,5.75,0.1601,11.93,-0.367,0.192,720,Generated based on literature patterns,0.9090909090909091,72.0,6.579251212010101,3.1622776601683795,low
Synthetic_04028,generated,urology,COR,33,2019,27,43.76,0.5426,62.55,-0.161,0.468,637,Generated based on literature patterns,1.2222222222222223,19.303030303030305,6.456769655572163,5.744562646538029,moderate
Synthetic_04029,generated,psychiatry,SMD,18,2006,14,89.63,0.5381,161.87,-0.752,0.12,3433,Generated based on literature patterns,1.2857142857142858,190.72222222222223,8.141189793457691,4.242640687119285,high
Synthetic_04030,generated,endocrinology,RR,6,1999,29,79.34,0.2031,28.94,0.965,0.593,233,Generated based on literature patterns,0.20689655172413793,38.833333333333336,5.4510384535657,2.449489742783178,high
Synthetic_04031,generated,gastroenterology,OR,12,2008,10,37.57,0.0904,15.81,0.734,0.17,512,Generated based on literature patterns,1.2,42.666666666666664,6.238324625039508,3.4641016151377544,moderate
Synthetic_04032,generated,urology,HR,13,2004,10,83.58,0.1888,93.12,0.919,0.501,223,Generated based on literature patterns,1.3,17.153846153846153,5.407171771460119,3.605551275463989,high
Synthetic_04033,generated,dermatology,HR,9,2010,13,39.76,0.0779,17.01,1.22,0.091,6522,Generated based on literature patterns,0.6923076923076923,724.6666666666666,8.782936356349264,3.0,moderate
Synthetic_04034,generated,gastroenterology,SMD,8,2005,12,5.95,0.0562,7.95,0.323,0.244,275,Generated based on literature patterns,0.6666666666666666,34.375,5.616771097666572,2.8284271247461903,low
Synthetic_04035,generated,pulmonology,HR,5,2014,15,41.92,0.0705,9.03,1.419,0.177,1015,Generated based on literature patterns,0.3333333333333333,203.0,6.922643891475888,2.23606797749979,moderate
Synthetic_04036,generated,infectious_disease,SMD,12,2005,5,78.35,0.2121,53.62,-0.829,0.041,24098,Generated based on literature patterns,2.4,2008.1666666666667,10.089884128483222,3.4641016151377544,high
Synthetic_04037,generated,psychiatry,RR,39,1999,15,33.26,0.0391,52.84,1.18,0.065,9051,Generated based on literature patterns,2.6,232.07692307692307,9.11063052782717,6.244997998398398,moderate
Synthetic_04038,generated,endocrinology,OR,11,2010,8,66.42,0.1865,34.36,0.593,0.646,190,Generated based on literature patterns,1.375,17.272727272727273,5.247024072160486,3.3166247903554,substantial
Synthetic_04039,generated,neurology,HR,5,1995,7,81.28,0.3005,30.65,1.201,0.06,13151,Generated based on literature patterns,0.7142857142857143,2630.2,9.484253080341965,2.23606797749979,high
Synthetic_04040,generated,cardiology,OR,14,2020,4,41.31,0.168,16.24,0.543,0.096,7781,Generated based on literature patterns,3.5,555.7857142857143,8.95944014361693,3.7416573867739413,moderate
Synthetic_04041,generated,cardiology,SMD,5,2001,9,80.52,0.255,30.54,-0.588,0.21,1093,Generated based on literature patterns,0.5555555555555556,218.6,6.996681488176539,2.23606797749979,high
Synthetic_04042,generated,psychiatry,HR,7,2018,30,2.81,0.01,5.99,1.86,0.083,2293,Generated based on literature patterns,0.23333333333333334,327.57142857142856,7.737616282857904,2.6457513110645907,low
Synthetic_04043,generated,immunology,SMD,15,2014,10,64.46,0.1984,31.44,0.085,0.214,983,Generated based on literature patterns,1.5,65.53333333333333,6.890609120147166,3.872983346207417,substantial
Synthetic_04044,generated,pulmonology,HR,7,2013,8,31.91,0.0797,6.03,1.354,0.497,100,Generated based on literature patterns,0.875,14.285714285714286,4.605170185988092,2.6457513110645907,moderate
Synthetic_04045,generated,pulmonology,RR,9,2009,16,42.41,0.2617,17.71,0.581,0.686,100,Generated based on literature patterns,0.5625,11.11111111111111,4.605170185988092,3.0,moderate
Synthetic_04046,generated,nephrology,SMD,36,2010,10,44.0,0.3013,70.97,-0.094,0.233,1177,Generated based on literature patterns,3.6,32.69444444444444,7.0707241072602764,6.0,moderate
Synthetic_04047,generated,rheumatology,OR,23,2006,3,57.77,0.2633,49.4,1.152,0.264,802,Generated based on literature patterns,7.666666666666667,34.869565217391305,6.687108607866515,4.795831523312719,substantial
Synthetic_04048,generated,immunology,MD,9,2009,5,88.86,2.238,65.24,1.43,0.199,1391,Generated based on literature patterns,1.8,154.55555555555554,7.237778191923443,3.0,high
Synthetic_04049,generated,neurology,COR,10,2016,15,64.11,1.909,19.89,-0.029,0.159,2466,Generated based on literature patterns,0.6666666666666666,246.6,7.81035268372429,3.1622776601683795,substantial
Synthetic_04050,generated,infectious_disease,SMD,5,2013,11,58.39,0.4728,9.34,0.321,0.107,3177,Generated based on literature patterns,0.45454545454545453,635.4,8.063692634269517,2.23606797749979,substantial
Synthetic_04051,generated,immunology,HR,9,2017,5,2.5,0.0108,12.09,1.174,0.055,3616,Generated based on literature patterns,1.8,401.77777777777777,8.193123721512068,3.0,low
Synthetic_04052,generated,psychiatry,COR,27,2010,7,82.22,0.8814,147.72,0.236,0.277,682,Generated based on literature patterns,3.857142857142857,25.25925925925926,6.525029657843462,5.196152422706632,high
Synthetic_04053,generated,endocrinology,COR,6,2013,3,60.31,0.5152,18.62,-0.093,0.314,1142,Generated based on literature patterns,2.0,190.33333333333334,7.040536390215956,2.449489742783178,substantial
Synthetic_04054,generated,dermatology,RR,5,2016,8,59.81,0.1074,15.13,1.309,0.545,194,Generated based on literature patterns,0.625,38.8,5.267858159063328,2.23606797749979,substantial
Synthetic_04055,generated,infectious_disease,SMD,5,2024,6,41.09,0.2227,10.46,-0.261,0.228,524,Generated based on literature patterns,0.8333333333333334,104.8,6.261491684321042,2.23606797749979,moderate
Synthetic_04056,generated,ophthalmology,COR,22,2013,3,2.86,0.0643,19.79,0.012,0.068,5068,Generated based on literature patterns,7.333333333333333,230.36363636363637,8.53070154144103,4.69041575982343,low
Synthetic_04057,generated,nephrology,OR,19,2014,3,1.62,0.0137,14.07,0.921,0.023,22428,Generated based on literature patterns,6.333333333333333,1180.421052631579,10.018065457243564,4.358898943540674,low
Synthetic_04058,generated,urology,HR,18,1998,30,85.09,0.2393,123.56,0.689,0.051,22072,Generated based on literature patterns,0.6,1226.2222222222222,10.002065115897121,4.242640687119285,high
Synthetic_04059,generated,oncology,SMD,19,2009,3,10.56,0.0938,24.62,0.867,0.066,4793,Generated based on literature patterns,6.333333333333333,252.26315789473685,8.474911799159631,4.358898943540674,low
Synthetic_04060,generated,nephrology,RR,5,2011,13,8.46,0.0342,15.44,1.086,0.042,10064,Generated based on literature patterns,0.38461538461538464,2012.8,9.216719978940223,2.23606797749979,low
Synthetic_04061,generated,psychiatry,HR,8,2009,4,56.58,0.0857,14.98,0.55,0.058,21394,Generated based on literature patterns,2.0,2674.25,9.970865787866076,2.8284271247461903,substantial
Synthetic_04062,generated,nephrology,COR,9,2008,3,41.3,1.0588,18.74,-0.181,0.256,1621,Generated based on literature patterns,3.0,180.11111111111111,7.390798521735676,3.0,moderate
Synthetic_04063,generated,psychiatry,RR,5,2006,5,5.52,0.03,2.56,1.075,0.034,9297,Generated based on literature patterns,1.0,1859.4,9.137447046455858,2.23606797749979,low
Synthetic_04064,generated,endocrinology,COR,18,2013,16,57.04,0.747,30.03,-0.222,0.15,2223,Generated based on literature patterns,1.125,123.5,7.706612913964197,4.242640687119285,substantial
Synthetic_04065,generated,cardiology,RR,30,2014,4,6.78,0.0384,30.14,0.59,0.128,2098,Generated based on literature patterns,7.5,69.93333333333334,7.6487397889562425,5.477225575051661,low
Synthetic_04066,generated,gastroenterology,HR,12,2012,14,32.4,0.0266,27.5,1.585,0.082,2793,Generated based on literature patterns,0.8571428571428571,232.75,7.934871565945177,3.4641016151377544,moderate
Synthetic_04067,generated,infectious_disease,OR,11,2011,30,71.36,0.1246,33.18,0.715,0.283,1253,Generated based on literature patterns,0.36666666666666664,113.9090909090909,7.133295954896068,3.3166247903554,substantial
Synthetic_04068,generated,pulmonology,MD,5,2004,22,3.62,0.1444,2.98,5.667,0.078,6875,Generated based on literature patterns,0.22727272727272727,1375.0,8.835646922534773,2.23606797749979,low
Synthetic_04069,generated,cardiology,OR,25,2014,5,66.32,0.3546,103.24,0.79,0.075,21418,Generated based on literature patterns,5.0,856.72,9.97198696896082,5.0,substantial
Synthetic_04070,generated,ophthalmology,OR,11,2005,4,8.33,0.0359,9.44,1.017,0.084,1336,Generated based on literature patterns,2.75,121.45454545454545,7.197435354096591,3.3166247903554,low
Synthetic_04071,generated,oncology,HR,34,2011,3,2.4,0.0165,33.98,1.009,0.384,100,Generated based on literature patterns,11.333333333333334,2.9411764705882355,4.605170185988092,5.830951894845301,low
Synthetic_04072,generated,cardiology,COR,15,2020,18,9.65,0.2311,14.21,-0.012,0.124,2175,Generated based on literature patterns,0.8333333333333334,145.0,7.684783943522785,3.872983346207417,low
Synthetic_04073,generated,infectious_disease,HR,7,2008,16,9.33,0.0253,5.76,0.959,0.147,1717,Generated based on literature patterns,0.4375,245.28571428571428,7.448333860897476,2.6457513110645907,low
Synthetic_04074,generated,infectious_disease,HR,23,2012,12,59.91,0.1758,55.24,1.708,0.024,29252,Generated based on literature patterns,1.9166666666666667,1271.8260869565217,10.283703226390841,4.795831523312719,substantial
Synthetic_04075,generated,endocrinology,HR,10,2006,17,40.8,0.0536,19.75,1.675,0.045,12441,Generated based on literature patterns,0.5882352941176471,1244.1,9.42875274891449,3.1622776601683795,moderate
Synthetic_04076,generated,psychiatry,MD,5,2011,14,62.89,0.5635,15.57,-2.998,0.14,2447,Generated based on literature patterns,0.35714285714285715,489.4,7.802618063442671,2.23606797749979,substantial
Synthetic_04077,generated,nephrology,COR,9,2014,4,5.34,0.14,13.03,-0.048,0.709,129,Generated based on literature patterns,2.25,14.333333333333334,4.859812404361672,3.0,low
Synthetic_04078,generated,psychiatry,OR,48,2016,14,37.04,0.2729,73.76,0.88,0.08,3039,Generated based on literature patterns,3.4285714285714284,63.3125,8.019283792916793,6.928203230275509,moderate
Synthetic_04079,generated,infectious_disease,OR,7,2004,8,79.21,0.1242,34.25,0.913,1.298,100,Generated based on literature patterns,0.875,14.285714285714286,4.605170185988092,2.6457513110645907,high
